date,race_id,source,venue,race_no,stars,umaban,mark,horse,chaku,ninki,odds,fuku,field_size,scratched
2026-06-06,202605030102,Logic,東京,2,,1,L,ラショナルポイント,3,1,1.8,110,16,
2026-06-06,202605030102,Logic,東京,2,,5,L,コーリンクレア,4,7,39.2,0,16,
2026-06-06,202605030103,Logic,東京,3,,15,L,レイズテンペスト,1,1,2.5,110,16,
2026-06-06,202605030106,Logic,東京,6,,9,L,ドゥーニ,10,7,16.8,0,16,
2026-06-06,202605030106,Logic,東京,6,,10,L,ノリキング,9,4,12.9,0,16,
2026-06-06,202605030107,Logic,東京,7,,2,L,アールグレイ,3,5,17.6,230,16,
2026-06-06,202605030107,Logic,東京,7,,8,L,ヤマメホープ,5,4,7.4,0,16,
2026-06-06,202605030108,Logic,東京,8,,3,L,ヴンダーバール,5,1,1.4,0,16,
2026-06-06,202605030108,Logic,東京,8,,4,L,ファンシーズ,3,5,20.6,950,16,
2026-06-06,202605030109,Logic,東京,9,,8,L,エリプティクカーブ,1,2,3.7,160,12,
2026-06-06,202605030109,Logic,東京,9,,10,L,ウップヘリーア,2,1,2.1,110,12,
2026-06-06,202605030110,Logic,東京,10,,4,L,クレパスキュラー,2,1,1.6,130,17,
2026-06-06,202605030110,Logic,東京,10,,6,L,ロジケープ,1,3,11.2,260,17,
2026-06-06,202605030111,Logic,東京,11,,8,L,ピエマンソン,3,6,24.1,340,16,
2026-06-06,202605030111,Logic,東京,11,,12,L,スナッピードレッサ,2,1,2.0,110,16,
2026-06-06,202605030112,Logic,東京,12,,10,L,ザーフィル,1,1,1.2,110,16,
2026-06-06,202605030112,Logic,東京,12,,13,L,カンレイスキー,11,9,66.6,0,16,
2026-06-06,202609030101,Logic,阪神,1,,1,L,コイバナ,6,5,14.0,0,16,
2026-06-06,202609030101,Logic,阪神,1,,4,L,アンティスマ,2,7,15.3,270,16,
2026-06-06,202609030102,Logic,阪神,2,,14,L,ミルトメテオ,8,6,14.8,0,16,
2026-06-06,202609030102,Logic,阪神,2,,15,L,アルムアポジェ,3,1,2.5,130,16,
2026-06-06,202609030103,Logic,阪神,3,,10,L,ドリームキャリー,1,4,5.6,190,16,
2026-06-06,202609030103,Logic,阪神,3,,15,L,ダノンロワール,3,7,20.9,500,16,
2026-06-06,202609030103,Logic,阪神,3,,16,L,ソルアモール,8,6,12.1,0,16,
2026-06-06,202609030104,Logic,阪神,4,,3,L,タナブイハチターボ,1,1,3.0,110,16,
2026-06-06,202609030104,Logic,阪神,4,,5,L,ハクサンテドリガワ,7,6,23.3,0,16,
2026-06-06,202609030106,Logic,阪神,6,,3,L,ジーティーピカソ,6,3,5.1,0,16,
2026-06-06,202609030106,Logic,阪神,6,,5,L,スパルタンエックス,2,6,23.5,430,16,
2026-06-06,202609030107,Logic,阪神,7,,3,L,オメガヒストリー,2,10,52.6,2550,18,
2026-06-06,202609030107,Logic,阪神,7,,11,L,レインボーステート,4,2,6.3,0,18,
2026-06-06,202609030108,Logic,阪神,8,,6,L,ヨカオウ,5,3,4.6,0,9,
2026-06-06,202609030108,Logic,阪神,8,,8,L,フウセン,2,4,5.1,170,9,
2026-06-06,202609030108,Logic,阪神,8,,9,L,オーシンエス,9,8,47.7,0,9,
2026-06-06,202609030109,Logic,阪神,9,,3,L,カフジエメンタール,1,1,1.6,110,9,
2026-06-06,202609030110,Logic,阪神,10,,5,L,ドゥラエテルノ,6,3,5.6,0,12,
2026-06-06,202609030110,Logic,阪神,10,,6,L,ボクマダネムイヨ,5,1,1.6,0,12,
2026-06-06,202609030111,Logic,阪神,11,,1,L,ミュージシャン,2,1,2.6,130,11,
2026-06-06,202609030111,Logic,阪神,11,,2,L,ジーティーダーリン,1,7,20.2,380,11,
2026-06-06,202609030112,Logic,阪神,12,,8,L,サマーナイト,6,7,23.2,0,16,
2026-06-06,202609030112,Logic,阪神,12,,12,L,ゴメンネジロー,15,4,6.5,0,16,
2026-06-07,202605030201,Logic,東京,1,,3,L,キタノローズ,7,6,9.1,0,16,
2026-06-07,202605030201,Logic,東京,1,,4,L,ユキノサイエンス,2,10,37.4,760,16,
2026-06-07,202605030201,Logic,東京,1,,5,L,カーボフリオ,6,1,3.2,0,16,
2026-06-07,202605030202,Logic,東京,2,,6,L,マスカルポーネ,11,8,24.4,0,16,
2026-06-07,202605030202,Logic,東京,2,,7,L,ネイティヴプライド,5,5,13.0,0,16,
2026-06-07,202605030203,Logic,東京,3,,11,L,ウェスケンジントン,3,4,19.1,240,16,
2026-06-07,202605030203,Logic,東京,3,,16,L,エターナルホープ,4,3,5.6,0,16,
2026-06-07,202605030204,Logic,東京,4,,16,L,バンオンタイム,3,1,2.8,140,18,
2026-06-07,202605030206,Logic,東京,6,,4,L,フェイスリフト,3,1,1.9,110,16,
2026-06-07,202605030207,Logic,東京,7,,7,L,パータリプトラ,10,4,7.2,0,16,
2026-06-07,202605030207,Logic,東京,7,,8,L,ベアハンドキャッチ,,,,0,16,1
2026-06-07,202605030208,Logic,東京,8,,3,L,スワローシチー,2,3,12.9,360,17,
2026-06-07,202605030208,Logic,東京,8,,6,L,サトノラポール,11,12,73.9,0,17,
2026-06-07,202605030209,Logic,東京,9,,6,L,ゴーラッキー,1,1,1.4,110,8,
2026-06-07,202605030210,Logic,東京,10,,10,L,マジッククッキー,4,1,1.4,0,16,
2026-06-07,202605030210,Logic,東京,10,,13,L,キョウエイカンセ,2,6,23.9,610,16,
2026-06-07,202605030212,Logic,東京,12,,8,L,セントラルヴァレー,12,8,30.1,0,16,
2026-06-07,202605030212,Logic,東京,12,,10,L,マクリール,1,1,1.9,130,16,
2026-06-07,202609030202,Logic,阪神,2,,7,L,トラカイキャッスル,8,9,23.8,0,15,
2026-06-07,202609030202,Logic,阪神,2,,9,L,メイショウプレマ,7,3,5.2,0,15,
2026-06-07,202609030203,Logic,阪神,3,,6,L,リバーソニック,4,3,3.8,0,16,
2026-06-07,202609030203,Logic,阪神,3,,7,L,ボクサークラブ,8,4,9.6,0,16,
2026-06-07,202609030204,Logic,阪神,4,,1,L,アンリミテッド,6,4,8.8,0,16,
2026-06-07,202609030204,Logic,阪神,4,,3,L,ビッグヒーロー,3,1,1.8,120,16,
2026-06-07,202609030206,Logic,阪神,6,,10,L,レイワノキセキ,9,7,34.4,0,16,
2026-06-07,202609030206,Logic,阪神,6,,11,L,ビップヴォルフ,2,4,5.4,160,16,
2026-06-07,202609030207,Logic,阪神,7,,13,L,ザラタン,5,7,27.5,0,16,
2026-06-07,202609030207,Logic,阪神,7,,16,L,アロマフェリス,3,2,4.1,150,16,
2026-06-07,202609030208,Logic,阪神,8,,6,L,ダンデノン,2,1,2.7,140,18,
2026-06-07,202609030209,Logic,阪神,9,,14,L,ラヴオントップ,3,7,32.1,470,16,
2026-06-07,202609030209,Logic,阪神,9,,16,L,ポッドドンナー,5,5,10.0,0,16,
2026-06-07,202609030210,Logic,阪神,10,,5,L,ジョイエッロ,2,1,1.4,110,9,
2026-06-07,202609030211,Logic,阪神,11,,6,L,アンズアメ,1,1,3.4,160,16,
2026-06-07,202609030212,Logic,阪神,12,,3,L,チェリヴェント,1,1,2.1,120,12,
2026-06-07,202609030212,Logic,阪神,12,,7,L,オーレアミスト,10,7,24.5,0,12,
2026-06-07,202609030212,Logic,阪神,12,,10,L,ガウラディスコ,5,4,8.8,0,12,
2026-06-13,202602010101,Logic,函館,1,,7,L,アルサック,2,4,7.4,310,16,
2026-06-13,202602010101,Logic,函館,1,,9,L,ニシノマーレ,9,1,3.2,0,16,
2026-06-13,202602010102,Logic,函館,2,,7,L,ビーチイン,1,4,6.2,180,14,
2026-06-13,202602010102,Logic,函館,2,,10,L,テンレッドサン,3,1,3.1,150,14,
2026-06-13,202602010103,Logic,函館,3,,4,L,メイワメジェール,7,5,8.7,0,12,
2026-06-13,202602010103,Logic,函館,3,,6,L,クロナ,1,4,8.7,300,12,
2026-06-13,202602010104,Logic,函館,4,,7,L,ホウオウファミリー,2,4,5.8,240,15,
2026-06-13,202602010104,Logic,函館,4,,8,L,ノリマル,3,5,7.5,200,15,
2026-06-13,202602010106,Logic,函館,6,,6,L,サンオブザサン,6,6,32.3,0,12,
2026-06-13,202602010106,Logic,函館,6,,10,L,コイオステソーロ,2,1,2.8,130,12,
2026-06-13,202602010106,Logic,函館,6,,11,L,キセログラフィカ,10,3,3.3,0,12,
2026-06-13,202602010107,Logic,函館,7,,6,L,カイショー,3,1,2.0,110,8,
2026-06-13,202602010107,Logic,函館,7,,7,L,アンバーニードル,8,3,7.5,0,8,
2026-06-13,202602010108,Logic,函館,8,,7,L,キャンドルマス,4,4,10.2,0,12,
2026-06-13,202602010108,Logic,函館,8,,8,L,ジャスパーノベル,7,8,26.2,0,12,
2026-06-13,202602010109,Logic,函館,9,,10,L,カムアップローゼス,4,1,2.6,0,11,
2026-06-13,202602010110,Logic,函館,10,,3,L,ハートメテオ,10,1,3.7,0,16,
2026-06-13,202602010110,Logic,函館,10,,4,L,カテリーナ,1,5,8.0,330,16,
2026-06-13,202602010112,Logic,函館,12,,4,L,スマートブル,11,10,42.6,0,12,
2026-06-13,202602010112,Logic,函館,12,,7,L,ホウオウバローロ,8,6,7.4,0,12,
2026-06-13,202602010112,Logic,函館,12,,9,L,ハヤブサオヒメサマ,1,9,29.8,660,12,
2026-06-13,202605030301,Logic,東京,1,,2,L,ゼフィリア,11,5,11.3,0,16,
2026-06-13,202605030301,Logic,東京,1,,5,L,ストーリーオブラブ,1,4,8.3,270,16,
2026-06-13,202605030302,Logic,東京,2,,3,L,ゴールドエンバー,8,6,11.9,0,18,
2026-06-13,202605030302,Logic,東京,2,,6,L,ヴァルカンテソーロ,2,1,2.8,150,18,
2026-06-13,202605030303,Logic,東京,3,,12,L,デルマカイモン,10,9,38.8,0,16,
2026-06-13,202605030303,Logic,東京,3,,15,L,キリミツ,1,3,4.1,150,16,
2026-06-13,202605030307,Logic,東京,7,,3,L,ロケットパンチ,1,6,10.6,360,16,
2026-06-13,202605030307,Logic,東京,7,,9,L,ツインドライヴ,5,5,8.4,0,16,
2026-06-13,202605030308,Logic,東京,8,,1,L,インプロペリア,1,1,2.5,190,18,
2026-06-13,202605030308,Logic,東京,8,,2,L,ハッピーラッキー,5,3,7.3,0,18,
2026-06-13,202605030308,Logic,東京,8,,10,L,タイキオーベロン,9,8,33.2,0,18,
2026-06-13,202605030309,Logic,東京,9,,9,L,ビービーアジャイル,3,1,1.6,110,14,
2026-06-13,202605030309,Logic,東京,9,,14,L,エイカイソウル,14,2,4.6,0,14,
2026-06-13,202605030310,Logic,東京,10,,10,L,ルグランヴァン,7,1,3.1,0,16,
2026-06-13,202605030311,Logic,東京,11,,1,L,レガーロデルシエロ,4,4,5.7,0,13,
2026-06-13,202605030311,Logic,東京,11,,3,L,カネラフィーナ,1,3,5.1,210,13,
2026-06-13,202605030312,Logic,東京,12,,5,L,ジェイエルキャリア,3,9,30.4,610,16,
2026-06-13,202605030312,Logic,東京,12,,15,L,ライヴレッドアイ,5,5,6.9,0,16,
2026-06-13,202605030312,Logic,東京,12,,16,L,スーパーガール,7,4,6.9,0,16,
2026-06-13,202609030301,Logic,阪神,1,,7,L,ショウナンタマユラ,6,6,12.2,0,16,
2026-06-13,202609030301,Logic,阪神,1,,10,L,エバイダンス,3,2,4.4,190,16,
2026-06-13,202609030302,Logic,阪神,2,,2,L,タニセンゴールド,3,6,18.3,330,16,
2026-06-13,202609030302,Logic,阪神,2,,6,L,ピエナオルカ,4,2,2.8,0,16,
2026-06-13,202609030303,Logic,阪神,3,,10,L,フェルギナス,1,1,3.2,150,18,
2026-06-13,202609030304,Logic,阪神,4,,7,L,ラパンドール,1,1,2.6,130,16,
2026-06-13,202609030307,Logic,阪神,7,,3,L,フランキーバローズ,9,4,7.8,0,16,
2026-06-13,202609030307,Logic,阪神,7,,9,L,システマソラー,2,1,2.5,140,16,
2026-06-13,202609030308,Logic,阪神,8,,6,L,アイニードユー,1,1,1.5,110,15,
2026-06-13,202609030309,Logic,阪神,9,,5,L,ノチェセラーダ,6,2,2.5,0,9,
2026-06-13,202609030309,Logic,阪神,9,,6,L,オーシンハーフ,8,9,107.9,0,9,
2026-06-13,202609030310,Logic,阪神,10,,13,L,テーオーグレーザー,1,1,2.0,110,16,
2026-06-13,202609030311,Logic,阪神,11,,5,L,テーオーグランビル,12,4,13.5,0,16,
2026-06-13,202609030311,Logic,阪神,11,,7,L,モックモック,3,2,4.1,120,16,
2026-06-13,202609030312,Logic,阪神,12,,3,L,ブライトアゲイン,5,2,7.3,0,14,
2026-06-13,202609030312,Logic,阪神,12,,4,L,フェリーニ,7,7,22.2,0,14,
2026-06-13,202609030312,Logic,阪神,12,,8,L,ヴァージル,3,4,8.0,320,14,
2026-06-14,202602010201,Logic,函館,1,,3,L,サンエンジェルス,7,3,4.9,0,16,
2026-06-14,202602010201,Logic,函館,1,,5,L,ミルトメロディー,5,6,12.8,0,16,
2026-06-14,202602010202,Logic,函館,2,,5,L,サトノフレイ,6,2,3.8,0,11,
2026-06-14,202602010202,Logic,函館,2,,9,L,ユマハム,4,4,7.6,0,11,
2026-06-14,202602010203,Logic,函館,3,,8,L,セラサイト,4,3,6.5,0,12,
2026-06-14,202602010203,Logic,函館,3,,9,L,エコロセレナ,7,1,2.1,0,12,
2026-06-14,202602010204,Logic,函館,4,,5,L,マンサニージャ,6,6,15.1,0,16,
2026-06-14,202602010204,Logic,函館,4,,6,L,ブランヴァンダイク,1,10,25.9,740,16,
2026-06-14,202602010206,Logic,函館,6,,2,L,マテンロウオリジン,2,1,1.5,110,16,
2026-06-14,202602010207,Logic,函館,7,,9,L,テーオーナタリー,9,1,3.1,0,12,
2026-06-14,202602010208,Logic,函館,8,,10,L,シーグルロス,1,3,7.2,200,13,
2026-06-14,202602010208,Logic,函館,8,,11,L,フロウアンドライム,6,2,6.1,0,13,
2026-06-14,202602010208,Logic,函館,8,,13,L,プリンセスモコ,3,1,1.8,110,13,
2026-06-14,202602010209,Logic,函館,9,,4,L,コスモナエマ,7,3,6.4,0,10,
2026-06-14,202602010209,Logic,函館,9,,5,L,モンローウォーク,1,1,1.6,110,10,
2026-06-14,202602010210,Logic,函館,10,,8,L,メイショウタイピン,5,2,5.3,0,12,
2026-06-14,202602010211,Logic,函館,11,,1,L,ハリウッドメモリー,10,2,4.2,0,16,
2026-06-14,202602010212,Logic,函館,12,,6,L,アチーヴァー,6,3,4.6,0,10,
2026-06-14,202602010212,Logic,函館,12,,7,L,ライフイズ,8,7,14.4,0,10,
2026-06-14,202602010212,Logic,函館,12,,10,L,パシーヴ,5,4,6.5,0,10,
2026-06-14,202605030401,Logic,東京,1,,13,L,テルケンレンタッチ,8,7,51.3,0,15,
2026-06-14,202605030401,Logic,東京,1,,15,L,ツクバヴァンガード,2,1,1.8,110,15,
2026-06-14,202605030402,Logic,東京,2,,8,L,モデレートゲイル,1,1,1.4,110,16,
2026-06-14,202605030403,Logic,東京,3,,3,L,レヴェランジェ,1,2,3.3,160,18,
2026-06-14,202605030403,Logic,東京,3,,8,L,ドラリズム,13,7,16.3,0,18,
2026-06-14,202605030406,Logic,東京,6,,8,L,タマモトリノ,3,5,9.2,200,16,
2026-06-14,202605030406,Logic,東京,6,,10,L,ジェイエルモーダル,2,1,2.0,120,16,
2026-06-14,202605030407,Logic,東京,7,,1,L,ウインドラート,6,6,19.1,0,8,
2026-06-14,202605030407,Logic,東京,7,,2,L,コスモアチーブ,3,5,16.7,180,8,
2026-06-14,202605030407,Logic,東京,7,,3,L,シーギリヤロック,4,2,5.6,0,8,
2026-06-14,202605030408,Logic,東京,8,,4,L,ハクシンブライアン,3,2,4.1,120,16,
2026-06-14,202605030408,Logic,東京,8,,12,L,クモヒトツナイ,10,6,26.4,0,16,
2026-06-14,202605030409,Logic,東京,9,,4,L,フジガイフウ,3,1,1.8,110,11,
2026-06-14,202605030410,Logic,東京,10,,2,L,レッドテリオス,1,4,10.1,320,14,
2026-06-14,202605030410,Logic,東京,10,,5,L,スピードリッチ,7,3,6.3,0,14,
2026-06-14,202605030411,Logic,東京,11,,8,L,カンシン,5,2,4.5,0,14,
2026-06-14,202605030411,Logic,東京,11,,10,L,グロリアラウス,10,3,6.9,0,14,
2026-06-14,202605030411,Logic,東京,11,,11,L,マイネルチケット,1,1,2.7,140,14,
2026-06-14,202605030412,Logic,東京,12,,1,L,ドナカルナバル,11,10,88.6,0,12,
2026-06-14,202605030412,Logic,東京,12,,6,L,クロドラバール,9,9,62.6,0,12,
2026-06-14,202605030412,Logic,東京,12,,7,L,マキシマムビスタ,5,6,31.2,0,12,
2026-06-14,202609030401,Logic,阪神,1,,8,L,ラミアスペランツァ,3,5,11.4,360,16,
2026-06-14,202609030401,Logic,阪神,1,,11,L,シャドウルーラー,8,2,4.3,0,16,
2026-06-14,202609030402,Logic,阪神,2,,8,L,ファツアップ,4,5,20.7,0,16,
2026-06-14,202609030402,Logic,阪神,2,,10,L,ハピネスサンライズ,16,4,10.8,0,16,
2026-06-14,202609030402,Logic,阪神,2,,12,L,オアシスアラン,5,7,51.8,0,16,
2026-06-14,202609030403,Logic,阪神,3,,3,L,ワルトシュタイン,5,7,25.9,0,16,
2026-06-14,202609030403,Logic,阪神,3,,10,L,ジェンティール,9,10,66.3,0,16,
2026-06-14,202609030404,Logic,阪神,4,,14,L,ゼータレティクル,6,11,170.8,0,17,
2026-06-14,202609030404,Logic,阪神,4,,15,L,ミエノクラウン,9,2,3.2,0,17,
2026-06-14,202609030406,Logic,阪神,6,,12,L,レッドレベンディス,1,5,10.8,300,16,
2026-06-14,202609030406,Logic,阪神,6,,13,L,キンダープンシュ,5,11,29.3,0,16,
2026-06-14,202609030406,Logic,阪神,6,,15,L,マウンテンバローズ,11,4,9.8,0,16,
2026-06-14,202609030407,Logic,阪神,7,,2,L,ピカキウイ,3,2,2.9,140,11,
2026-06-14,202609030408,Logic,阪神,8,,8,L,ヴァンアグレアブル,4,2,4.1,0,9,
2026-06-14,202609030409,Logic,阪神,9,,5,L,ヤマニンレセディ,10,8,14.1,0,14,
2026-06-14,202609030409,Logic,阪神,9,,7,L,マキシマムドライブ,3,1,3.3,180,14,
2026-06-14,202609030409,Logic,阪神,9,,9,L,ストラテージュ,7,5,11.2,0,14,
2026-06-14,202609030410,Logic,阪神,10,,8,L,ミナデオロ,1,2,4.8,220,14,
2026-06-14,202609030410,Logic,阪神,10,,10,L,アウフヘーベン,2,1,2.5,140,14,
2026-06-14,202609030412,Logic,阪神,12,,2,L,プロミシングスター,13,8,21.2,0,16,
2026-06-14,202609030412,Logic,阪神,12,,12,L,ノボリショウリュウ,1,3,5.8,190,16,
2026-06-14,202609030412,Logic,阪神,12,,13,L,ベルギューン,6,7,20.3,0,16,
2026-06-20,202602010301,Logic,函館,1,,3,L,ミルトメロディー,4,6,20.7,0,16,
2026-06-20,202602010301,Logic,函館,1,,4,L,ハッピーローヴァー,6,1,3.3,0,16,
2026-06-20,202602010302,Logic,函館,2,,8,L,ギンケイ,4,1,2.8,0,14,
2026-06-20,202602010302,Logic,函館,2,,10,L,ストリートクイーン,6,5,11.6,0,14,
2026-06-20,202602010303,Logic,函館,3,,7,L,ゴコウコイコイ,3,11,52.0,960,16,
2026-06-20,202602010303,Logic,函館,3,,10,L,ジャケットポケット,1,4,6.6,300,16,
2026-06-20,202602010304,Logic,函館,4,,3,L,ミリオンアップ,1,8,17.5,440,14,
2026-06-20,202602010304,Logic,函館,4,,9,L,ゴールデンダガー,2,4,7.1,260,14,
2026-06-20,202602010307,Logic,函館,7,,3,L,アンビエントポップ,4,1,1.7,0,16,
2026-06-20,202602010308,Logic,函館,8,,2,L,エムフォー,12,2,3.9,0,12,
2026-06-20,202602010308,Logic,函館,8,,5,L,ムーンブランシュ,2,4,9.0,210,12,
2026-06-20,202602010309,Logic,函館,9,,1,L,メイショウハッケイ,3,4,7.4,180,12,
2026-06-20,202602010309,Logic,函館,9,,2,L,デルマリシリ,2,1,2.2,110,12,
2026-06-20,202602010310,Logic,函館,10,,2,L,ローレルオーブ,6,4,5.3,0,8,
2026-06-20,202602010310,Logic,函館,10,,4,L,ゴールデンパゴーダ,1,1,3.4,160,8,
2026-06-20,202602010311,Logic,函館,11,,6,L,レザンノワール,3,5,15.0,470,16,
2026-06-20,202602010311,Logic,函館,11,,8,L,フードマン,10,2,4.3,0,16,
2026-06-20,202602010312,Logic,函館,12,,8,L,カージオイド,9,8,50.5,0,11,
2026-06-20,202602010312,Logic,函館,12,,10,L,エンダードラゴン,7,4,5.9,0,11,
2026-06-20,202605030501,Logic,東京,1,,14,L,ダノンプレサージュ,1,1,1.5,110,16,
2026-06-20,202605030502,Logic,東京,2,,1,L,サクラドール,2,1,2.2,110,16,
2026-06-20,202605030502,Logic,東京,2,,2,L,ヴェントベローチェ,4,7,45.8,0,16,
2026-06-20,202605030503,Logic,東京,3,,7,L,ジュナベーラ,1,1,2.2,130,16,
2026-06-20,202605030503,Logic,東京,3,,9,L,ペプチドドリーム,2,6,20.9,470,16,
2026-06-20,202605030506,Logic,東京,6,,5,L,トルネードアイル,6,1,2.6,0,16,
2026-06-20,202605030506,Logic,東京,6,,11,L,ミッキーサウザンド,8,3,4.6,0,16,
2026-06-20,202605030507,Logic,東京,7,,7,L,ジャメビュ,4,5,13.5,0,16,
2026-06-20,202605030507,Logic,東京,7,,9,L,ハングローズ,3,1,1.8,110,16,
2026-06-20,202605030508,Logic,東京,8,,3,L,ダノンファンスター,2,1,1.8,110,16,
2026-06-20,202605030508,Logic,東京,8,,6,L,コスモグラニット,11,11,73.7,0,16,
2026-06-20,202605030509,Logic,東京,9,,8,L,レーヴドロペラ,2,3,9.6,320,10,
2026-06-20,202605030509,Logic,東京,9,,9,L,クリフハンガー,6,6,37.7,0,10,
2026-06-20,202605030510,Logic,東京,10,,3,L,ダガーリング,2,2,4.8,290,14,
2026-06-20,202605030510,Logic,東京,10,,7,L,クレパスキュラー,5,1,1.7,0,14,
2026-06-20,202605030511,Logic,東京,11,,8,L,タイセイドレフォン,10,14,184.6,0,15,
2026-06-20,202605030511,Logic,東京,11,,9,L,スナークラファエロ,5,8,28.0,0,15,
2026-06-20,202605030512,Logic,東京,12,,5,L,ヤングアメリカンズ,5,5,13.7,0,16,
2026-06-20,202605030512,Logic,東京,12,,9,L,パラダイスフェイス,13,1,2.1,0,16,
2026-06-20,202605030512,Logic,東京,12,,10,L,アトミックブレス,4,4,8.4,0,16,
2026-06-20,202609030502,Logic,阪神,2,,1,L,サンライズロイ,4,6,16.2,0,16,
2026-06-20,202609030502,Logic,阪神,2,,2,L,シャインゴーツ,5,3,8.2,0,16,
2026-06-20,202609030503,Logic,阪神,3,,9,L,ロサドラーダ,14,2,4.2,0,16,
2026-06-20,202609030503,Logic,阪神,3,,10,L,エレーデサンライズ,5,7,15.1,0,16,
2026-06-20,202609030504,Logic,阪神,4,,8,L,ギレイ,12,6,14.9,0,16,
2026-06-20,202609030504,Logic,阪神,4,,12,L,キングズテイル,4,3,4.6,0,16,
2026-06-20,202609030506,Logic,阪神,6,,7,L,メイショウショカツ,1,1,2.9,130,18,
2026-06-20,202609030506,Logic,阪神,6,,16,L,レッドパラジウム,3,2,5.4,190,18,
2026-06-20,202609030507,Logic,阪神,7,,5,L,サガルマータ,1,1,2.3,120,16,
2026-06-20,202609030508,Logic,阪神,8,,6,L,サントルドパリ,5,9,17.8,0,16,
2026-06-20,202609030508,Logic,阪神,8,,7,L,ポイントネモ,10,4,8.1,0,16,
2026-06-20,202609030508,Logic,阪神,8,,9,L,ジーティーアメリカ,14,10,18.0,0,16,
2026-06-20,202609030509,Logic,阪神,9,,6,L,アヴィオン,1,1,1.3,110,10,
2026-06-20,202609030509,Logic,阪神,9,,7,L,ショウナンバルドル,7,2,4.7,0,10,
2026-06-20,202609030510,Logic,阪神,10,,2,L,サダムオプシス,4,6,12.3,0,18,
2026-06-20,202609030510,Logic,阪神,10,,3,L,シュバルツマサムネ,13,5,11.4,0,18,
2026-06-20,202609030511,Logic,阪神,11,,3,L,ベルジュロネット,1,1,2.5,130,15,
2026-06-20,202609030512,Logic,阪神,12,,4,L,メイショウアボット,13,4,7.0,0,18,
2026-06-20,202609030512,Logic,阪神,12,,11,L,パスコード,5,5,8.5,0,18,
2026-06-20,202609030512,Logic,阪神,12,,12,L,アロンソア,1,14,67.0,1240,18,
2026-06-21,202602010401,Logic,函館,1,,4,L,スワトウ,7,7,30.7,0,16,
2026-06-21,202602010401,Logic,函館,1,,9,L,エコロアビス,8,6,16.2,0,16,
2026-06-21,202602010402,Logic,函館,2,,8,L,ロードステラート,5,1,3.0,0,10,
2026-06-21,202602010403,Logic,函館,3,,12,L,グレイトソン,3,1,1.5,110,12,
2026-06-21,202602010404,Logic,函館,4,,4,L,エイシンインアウト,4,4,7.8,0,16,
2026-06-21,202602010404,Logic,函館,4,,9,L,ヘクセンハウス,6,7,16.1,0,16,
2026-06-21,202602010406,Logic,函館,6,,4,L,モロノカガヤキ,4,1,3.1,0,13,
2026-06-21,202602010406,Logic,函館,6,,5,L,チャーチルデュース,5,3,6.7,0,13,
2026-06-21,202602010406,Logic,函館,6,,6,L,ウインカトリーヌ,6,6,13.1,0,13,
2026-06-21,202602010407,Logic,函館,7,,7,L,マナボニート,1,1,2.9,150,11,
2026-06-21,202602010408,Logic,函館,8,,2,L,ホウオウバローロ,4,6,9.4,0,12,
2026-06-21,202602010408,Logic,函館,8,,3,L,テイクオンミー,8,4,6.7,0,12,
2026-06-21,202602010409,Logic,函館,9,,4,L,レダアトミカ,12,3,4.8,0,12,
2026-06-21,202602010409,Logic,函館,9,,6,L,クリスレジーナ,2,5,6.8,220,12,
2026-06-21,202602010410,Logic,函館,10,,6,L,チャーリー,1,1,1.3,110,9,
2026-06-21,202602010411,Logic,函館,11,,12,L,ドゥアムール,11,1,4.3,0,15,
2026-06-21,202602010412,Logic,函館,12,,5,L,マイネルモメンタム,8,6,14.1,0,10,
2026-06-21,202602010412,Logic,函館,12,,6,L,グレーヌドジョワ,2,8,40.0,700,10,
2026-06-21,202602010412,Logic,函館,12,,9,L,ナイスプレーアスク,5,5,11.2,0,10,
2026-06-21,202605030602,Logic,東京,2,,8,L,アクアマーズ,1,3,4.9,160,16,
2026-06-21,202605030602,Logic,東京,2,,11,L,モンスターラッシュ,3,2,4.4,130,16,
2026-06-21,202605030603,Logic,東京,3,,6,L,ネイティヴプライド,8,7,15.7,0,16,
2026-06-21,202605030603,Logic,東京,3,,10,L,ヤマメナイト,7,12,77.5,0,16,
2026-06-21,202605030606,Logic,東京,6,,10,L,ヘクトルテソーロ,7,8,33.2,0,16,
2026-06-21,202605030606,Logic,東京,6,,14,L,ウインドオブヘヴン,3,9,34.6,630,16,
2026-06-21,202605030607,Logic,東京,7,,5,L,ヴンダーバール,2,1,1.8,110,16,
2026-06-21,202605030607,Logic,東京,7,,7,L,テルケンユミクイン,15,7,22.1,0,16,
2026-06-21,202605030607,Logic,東京,7,,8,L,ディペンダブル,3,6,17.5,270,16,
2026-06-21,202605030608,Logic,東京,8,,10,L,タイセイアストロ,2,5,14.2,370,16,
2026-06-21,202605030608,Logic,東京,8,,12,L,モートンアイランド,6,2,3.4,0,16,
2026-06-21,202605030609,Logic,東京,9,,8,L,タカスタカスタカス,5,1,2.3,0,16,
2026-06-21,202605030609,Logic,東京,9,,9,L,マジッククッキー,2,2,2.9,150,16,
2026-06-21,202605030610,Logic,東京,10,,2,L,モンドデラモーレ,4,3,4.6,0,16,
2026-06-21,202605030610,Logic,東京,10,,4,L,グーテンベルク,10,4,6.6,0,16,
2026-06-21,202605030612,Logic,東京,12,,10,L,スタームーンナイト,3,1,2.7,130,16,
